,datetime,datenum,avg_power,max_power,avg_energy,minute_diff,energy_diff,out_humid,out_temp,out_light,next_humid,next_temp,next_heatindex,predicted_time_diff
91,19-Nov-2021 16:28:00,738479.686111111,2978.75,3008.1,342.23,12,0.129999999999995,53.8277777777778,33.95,54612,70.0597222222222,27.4847222222222,29.7091666666667,7.825471
92,19-Nov-2021 16:40:00,738479.694444444,2946.17,3052.0,342.36,25,0.240000000000009,55.5006711409396,33.5899328859061,54612,70.662,27.646,30.0738,7.95977
93,19-Nov-2021 17:05:00,738479.711805556,3012.25,3157.5,342.6,13,0.139999999999986,56.8217948717949,33.2833333333334,54612,70.7397435897436,27.7628205128205,30.3035897435897,7.998394
94,19-Nov-2021 17:18:00,738479.720833333,2821.93,2909.5,342.74,13,0.089999999999975,57.4217948717949,33.1346153846154,54612,70.5038461538462,27.7948717948718,30.3370512820513,7.979807
95,19-Nov-2021 17:31:00,738479.729861111,2862.7,3007.8,342.83,14,0.150000000000034,57.9142857142857,32.9630952380952,54612,70.4845238095238,27.8583333333333,30.4561904761905,7.971919
96,19-Nov-2021 17:45:00,738479.739583333,2831.33,2946.8,342.98,27,0.240000000000009,58.4475308641975,32.8283950617284,54612,70.5320987654321,27.9327160493827,30.6053703703704,7.9768744
97,19-Nov-2021 18:12:00,738479.758333333,2829.03,2933.6,343.22,14,0.119999999999948,59.1630952380952,32.7321428571429,54612,70.2964285714286,28.0428571428571,30.790119047619,7.937396
98,19-Nov-2021 18:26:00,738479.768055556,2798.8,2995.8,343.34,13,0.110000000000014,59.6961538461538,32.6397435897436,54612,70.4025641025641,28.0833333333333,30.885,7.9712353
99,19-Nov-2021 18:39:00,738479.777083333,2914.5,3084.4,343.45,28,0.270000000000039,60.125,32.5571428571429,54612,70.6267857142857,28.1755952380953,31.0994642857143,7.99366
100,19-Nov-2021 19:07:00,738479.796527778,2712.87,2720.7,343.72,14,0.109999999999957,63.1571428571429,32.4309523809524,54612,70.4,28.2964285714286,31.31,8.165791
101,19-Nov-2021 19:21:00,738479.80625,2731.63,2816.5,343.83,14,0.120000000000005,64.2583333333333,32.2928571428571,54612,69.4714285714286,28.3166666666667,31.2138095238095,8.155606
